distance_metric,k,split,class,precision,recall,f1,support
cosine,7,train,100192430,1.0,1.0,1.0,810
cosine,7,train,100610443,1.0,1.0,1.0,576
cosine,7,train,100610883,1.0,1.0,1.0,549
cosine,7,train,300000007,1.0,1.0,1.0,684
cosine,7,train,300000018,1.0,1.0,1.0,576
cosine,7,train,300000034,1.0,1.0,1.0,1152
cosine,7,train,300000080,1.0,1.0,1.0,1152
cosine,7,train,300000082,1.0,1.0,1.0,585
cosine,7,train,700018215,1.0,1.0,1.0,540
cosine,7,test,100180860,0.8771929824561403,0.7936507936507936,0.8333333333333334,63
cosine,7,test,100192430,0.8958333333333334,0.9555555555555556,0.924731182795699,90
cosine,7,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
cosine,7,test,100610883,0.9111111111111111,0.6721311475409836,0.7735849056603773,61
cosine,7,test,300000007,0.8888888888888888,0.9473684210526315,0.9171974522292994,76
cosine,7,test,300000018,0.9473684210526315,0.84375,0.8925619834710744,64
cosine,7,test,300000034,0.9117647058823529,0.96875,0.9393939393939394,128
cosine,7,test,300000080,0.8489208633093526,0.921875,0.8838951310861424,128
cosine,7,test,300000082,0.8873239436619719,0.9692307692307692,0.9264705882352942,65
cosine,7,test,700018215,0.9148936170212766,0.7166666666666667,0.8037383177570094,60
cosine,8,train,100180860,1.0,1.0,1.0,567
cosine,8,train,100192430,1.0,1.0,1.0,810
cosine,8,train,100610443,1.0,1.0,1.0,576
cosine,8,train,100610883,1.0,1.0,1.0,549
cosine,8,train,300000007,1.0,1.0,1.0,684
cosine,8,train,300000018,1.0,1.0,1.0,576
cosine,8,train,300000034,1.0,1.0,1.0,1152
cosine,8,train,300000080,1.0,1.0,1.0,1152
cosine,8,train,300000082,1.0,1.0,1.0,585
cosine,8,train,700018215,1.0,1.0,1.0,540
cosine,8,test,100180860,0.875,0.7777777777777778,0.823529411764706,63
cosine,8,test,100192430,0.8865979381443299,0.9555555555555556,0.9197860962566844,90
cosine,8,test,100610443,0.9264705882352942,0.984375,0.9545454545454545,64
cosine,8,test,100610883,0.9111111111111111,0.6721311475409836,0.7735849056603773,61
cosine,8,test,300000007,0.8795180722891566,0.9605263157894737,0.9182389937106917,76
cosine,8,test,300000018,0.9473684210526315,0.84375,0.8925619834710744,64
cosine,8,test,300000034,0.9191176470588235,0.9765625,0.946969696969697,128
cosine,8,test,300000080,0.8391608391608392,0.9375,0.8856088560885609,128
cosine,8,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
cosine,8,test,700018215,0.9090909090909091,0.6666666666666666,0.7692307692307692,60
cosine,9,train,100180860,1.0,1.0,1.0,567
cosine,9,train,100192430,1.0,1.0,1.0,810
cosine,9,train,100610443,1.0,1.0,1.0,576
cosine,9,train,100610883,1.0,1.0,1.0,549
cosine,9,train,300000007,1.0,1.0,1.0,684
cosine,9,train,300000018,1.0,1.0,1.0,576
cosine,9,train,300000034,1.0,1.0,1.0,1152
cosine,9,train,300000080,1.0,1.0,1.0,1152
cosine,9,train,300000082,1.0,1.0,1.0,585
cosine,9,train,700018215,1.0,1.0,1.0,540
cosine,9,test,100180860,0.8793103448275862,0.8095238095238095,0.8429752066115702,63
cosine,9,test,100192430,0.9052631578947369,0.9555555555555556,0.9297297297297298,90
cosine,9,test,100610443,0.9130434782608695,0.984375,0.9473684210526315,64
cosine,9,test,100610883,0.8888888888888888,0.6557377049180327,0.7547169811320755,61
cosine,9,test,300000007,0.8902439024390244,0.9605263157894737,0.9240506329113923,76
cosine,9,test,300000018,0.9285714285714286,0.8125,0.8666666666666666,64
cosine,9,test,300000034,0.9064748201438849,0.984375,0.9438202247191011,128
cosine,9,test,300000080,0.85,0.9296875,0.8880597014925372,128
cosine,9,test,300000082,0.9130434782608695,0.9692307692307692,0.9402985074626865,65
cosine,9,test,700018215,0.8913043478260869,0.6833333333333333,0.7735849056603774,60
cosine,10,train,100180860,1.0,1.0,1.0,567
cosine,10,train,100192430,1.0,1.0,1.0,810
cosine,10,train,100610443,1.0,1.0,1.0,576
cosine,10,train,100610883,1.0,1.0,1.0,549
cosine,10,train,300000007,1.0,1.0,1.0,684
cosine,10,train,300000018,1.0,1.0,1.0,576
cosine,10,train,300000034,1.0,1.0,1.0,1152
cosine,10,train,300000080,1.0,1.0,1.0,1152
cosine,10,train,300000082,1.0,1.0,1.0,585
cosine,10,train,700018215,1.0,1.0,1.0,540
cosine,10,test,100180860,0.8793103448275862,0.8095238095238095,0.8429752066115702,63
cosine,10,test,100192430,0.8958333333333334,0.9555555555555556,0.924731182795699,90
cosine,10,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
cosine,10,test,100610883,0.9047619047619048,0.6229508196721312,0.7378640776699029,61
cosine,10,test,300000007,0.891566265060241,0.9736842105263158,0.930817610062893,76
cosine,10,test,300000018,0.9464285714285714,0.828125,0.8833333333333333,64
cosine,10,test,300000034,0.9202898550724637,0.9921875,0.9548872180451127,128
cosine,10,test,300000080,0.8531468531468531,0.953125,0.9003690036900369,128
cosine,10,test,300000082,0.9264705882352942,0.9692307692307692,0.9473684210526316,65
cosine,10,test,700018215,0.8888888888888888,0.6666666666666666,0.761904761904762,60
cosine,11,train,100180860,1.0,1.0,1.0,567
cosine,11,train,100192430,1.0,1.0,1.0,810
cosine,11,train,100610443,1.0,1.0,1.0,576
cosine,11,train,100610883,1.0,1.0,1.0,549
cosine,11,train,300000007,1.0,1.0,1.0,684
cosine,11,train,300000018,1.0,1.0,1.0,576
cosine,11,train,300000034,1.0,1.0,1.0,1152
cosine,11,train,300000080,1.0,1.0,1.0,1152
cosine,11,train,300000082,1.0,1.0,1.0,585
cosine,11,train,700018215,1.0,1.0,1.0,540
cosine,11,test,100180860,0.8793103448275862,0.8095238095238095,0.8429752066115702,63
cosine,11,test,100192430,0.8712871287128713,0.9777777777777777,0.9214659685863874,90
cosine,11,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
cosine,11,test,100610883,0.925,0.6065573770491803,0.7326732673267327,61
cosine,11,test,300000007,0.9024390243902439,0.9736842105263158,0.9367088607594938,76
cosine,11,test,300000018,0.9310344827586207,0.84375,0.8852459016393444,64
cosine,11,test,300000034,0.9142857142857143,1.0,0.955223880597015,128
cosine,11,test,300000080,0.8642857142857143,0.9453125,0.9029850746268657,128
cosine,11,test,300000082,0.9264705882352942,0.9692307692307692,0.9473684210526316,65
cosine,11,test,700018215,0.9047619047619048,0.6333333333333333,0.7450980392156863,60
cosine,12,train,100180860,1.0,1.0,1.0,567
cosine,12,train,100192430,1.0,1.0,1.0,810
cosine,12,train,100610443,1.0,1.0,1.0,576
cosine,12,train,100610883,1.0,1.0,1.0,549
cosine,12,train,300000007,1.0,1.0,1.0,684
cosine,12,train,300000018,1.0,1.0,1.0,576
cosine,12,train,300000034,1.0,1.0,1.0,1152
cosine,12,train,300000080,1.0,1.0,1.0,1152
cosine,12,train,300000082,1.0,1.0,1.0,585
cosine,12,train,700018215,1.0,1.0,1.0,540
cosine,12,test,100180860,0.9090909090909091,0.7936507936507936,0.847457627118644,63
cosine,12,test,100192430,0.8787878787878788,0.9666666666666667,0.9206349206349207,90
cosine,12,test,100610443,0.927536231884058,1.0,0.9624060150375939,64
cosine,12,test,100610883,0.9,0.5901639344262295,0.7128712871287128,61
cosine,12,test,300000007,0.891566265060241,0.9736842105263158,0.930817610062893,76
cosine,12,test,300000018,0.9,0.84375,0.870967741935484,64
cosine,12,test,300000034,0.9014084507042254,1.0,0.9481481481481481,128
cosine,12,test,300000080,0.8642857142857143,0.9453125,0.9029850746268657,128
cosine,12,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
cosine,12,test,700018215,0.9024390243902439,0.6166666666666667,0.7326732673267328,60
cosine,13,train,100180860,1.0,1.0,1.0,567
cosine,13,train,100192430,1.0,1.0,1.0,810
cosine,13,train,100610443,1.0,1.0,1.0,576
cosine,13,train,100610883,1.0,1.0,1.0,549
cosine,13,train,300000007,1.0,1.0,1.0,684
cosine,13,train,300000018,1.0,1.0,1.0,576
cosine,13,train,300000034,1.0,1.0,1.0,1152
cosine,13,train,300000080,1.0,1.0,1.0,1152
cosine,13,train,300000082,1.0,1.0,1.0,585
cosine,13,train,700018215,1.0,1.0,1.0,540
cosine,13,test,100180860,0.92,0.7301587301587301,0.8141592920353983,63
cosine,13,test,100192430,0.8529411764705882,0.9666666666666667,0.90625,90
cosine,13,test,100610443,0.9142857142857143,1.0,0.955223880597015,64
cosine,13,test,100610883,0.9024390243902439,0.6065573770491803,0.7254901960784315,61
cosine,13,test,300000007,0.9012345679012346,0.9605263157894737,0.9299363057324841,76
cosine,13,test,300000018,0.9298245614035088,0.828125,0.8760330578512396,64
cosine,13,test,300000034,0.9014084507042254,1.0,0.9481481481481481,128
cosine,13,test,300000080,0.8561151079136691,0.9296875,0.8913857677902621,128
cosine,13,test,300000082,0.8648648648648649,0.9846153846153847,0.920863309352518,65
cosine,13,test,700018215,0.9069767441860465,0.65,0.7572815533980582,60
cosine,14,train,100180860,1.0,1.0,1.0,567
cosine,14,train,100192430,1.0,1.0,1.0,810
cosine,14,train,100610443,1.0,1.0,1.0,576
cosine,14,train,100610883,1.0,1.0,1.0,549
cosine,14,train,300000007,1.0,1.0,1.0,684
cosine,14,train,300000018,1.0,1.0,1.0,576
cosine,14,train,300000034,1.0,1.0,1.0,1152
cosine,14,train,300000080,1.0,1.0,1.0,1152
cosine,14,train,300000082,1.0,1.0,1.0,585
cosine,14,train,700018215,1.0,1.0,1.0,540
cosine,14,test,100180860,0.9038461538461539,0.746031746031746,0.8173913043478261,63
cosine,14,test,100192430,0.87,0.9666666666666667,0.9157894736842105,90
cosine,14,test,100610443,0.9,0.984375,0.9402985074626866,64
cosine,14,test,100610883,0.95,0.6229508196721312,0.7524752475247525,61
cosine,14,test,300000007,0.8888888888888888,0.9473684210526315,0.9171974522292994,76
cosine,14,test,300000018,0.896551724137931,0.8125,0.8524590163934426,64
cosine,14,test,300000034,0.8951048951048951,1.0,0.944649446494465,128
cosine,14,test,300000080,0.8571428571428571,0.9375,0.8955223880597014,128
cosine,14,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
cosine,14,test,700018215,0.8888888888888888,0.6666666666666666,0.761904761904762,60
cosine,15,train,100180860,1.0,1.0,1.0,567
cosine,15,train,100192430,1.0,1.0,1.0,810
cosine,15,train,100610443,1.0,1.0,1.0,576
cosine,15,train,100610883,1.0,1.0,1.0,549
cosine,15,train,300000007,1.0,1.0,1.0,684
cosine,15,train,300000018,1.0,1.0,1.0,576
cosine,15,train,300000034,1.0,1.0,1.0,1152
cosine,15,train,300000080,1.0,1.0,1.0,1152
cosine,15,train,300000082,1.0,1.0,1.0,585
cosine,15,train,700018215,1.0,1.0,1.0,540
cosine,15,test,100180860,0.8867924528301887,0.746031746031746,0.8103448275862069,63
cosine,15,test,100192430,0.8787878787878788,0.9666666666666667,0.9206349206349207,90
cosine,15,test,100610443,0.9130434782608695,0.984375,0.9473684210526315,64
cosine,15,test,100610883,0.9069767441860465,0.639344262295082,0.75,61
cosine,15,test,300000007,0.9,0.9473684210526315,0.9230769230769231,76
cosine,15,test,300000018,0.9285714285714286,0.8125,0.8666666666666666,64
cosine,15,test,300000034,0.8881118881118881,0.9921875,0.9372693726937269,128
cosine,15,test,300000080,0.8380281690140845,0.9296875,0.8814814814814814,128
cosine,15,test,300000082,0.8767123287671232,0.9846153846153847,0.927536231884058,65
cosine,15,test,700018215,0.926829268292683,0.6333333333333333,0.7524752475247526,60
